transaction_id,customer_id,transaction_date,amount
5216,489,2024-08-30,143.95
5217,5,2024-09-26,261.92
5218,129,2024-02-05,212.2
5219,210,2024-03-18,437.23
5220,298,2024-08-30,344.04
5221,113,2024-04-25,499.36
5222,419,2024-07-18,216.04
5223,84,2024-04-29,200.47
5224,96,2024-10-29,187.53
5225,165,2024-08-12,401.64
5226,148,2024-06-20,118.43
5227,486,2024-06-10,433.77
5228,380,2024-08-01,236.32
5229,72,2025-01-11,483.56
5230,101,2024-10-23,147.11
5231,466,2024-02-20,317.34
5232,13,2024-03-16,468.46
5233,461,2024-12-09,343.93
5234,440,2024-04-16,290.67
5235,157,2025-01-03,55.9
5236,102,2024-01-27,75.02
5237,334,2024-05-03,474.12
5238,386,2024-04-04,344.55
5239,409,2024-02-13,441.38
5240,242,2024-11-01,83.81
5241,82,2024-12-24,393.61
5242,357,2024-07-12,298.78
5243,333,2024-06-13,264.51
5244,203,2024-06-14,138.96
5245,146,2024-05-31,162.85
5246,103,2024-08-20,48.59
5247,69,2024-01-28,353.94
5248,243,2024-12-11,461.83
5249,31,2024-10-22,11.6
5250,382,2024-10-01,304.39
5251,152,2024-08-08,497.96
5252,229,2024-10-09,217.05
5253,314,2024-09-01,128.29
5254,490,2024-07-16,88.91
5255,448,2024-11-21,179.57
5256,28,2025-01-11,159.81
5257,35,2024-11-02,36.46
5258,197,2024-09-17,275.54
5259,330,2024-08-03,262.94
5260,95,2024-03-12,130.48
5261,472,2024-11-22,314.7
5262,406,2024-03-17,41.66
5263,6,2024-02-06,386.64
5264,380,2024-08-28,123.65
5265,384,2024-03-02,48.71
5266,82,2024-03-22,125.63
5267,437,2024-12-03,465.06
5268,412,2024-10-13,261.41
5269,400,2024-12-14,424.34
5270,338,2024-11-12,423.46
5271,408,2024-03-08,52.24
5272,344,2024-07-13,291.75
5273,397,2024-09-05,25.84
5274,94,2024-08-20,381.1
5275,102,2024-04-05,296.93
5276,284,2024-10-12,249.43
5277,320,2024-09-02,121.32
5278,482,2024-03-08,252.5
5279,219,2024-04-27,10.1
5280,100,2024-04-23,292.33
5281,327,2024-02-06,308.79
5282,374,2024-11-15,93.07
5283,140,2024-09-03,45.96
5284,481,2024-12-23,440.13
5285,421,2024-03-02,454.41
5286,363,2024-12-16,29.3
5287,263,2024-01-28,189.49
5288,392,2024-12-16,161.26
5289,343,2024-06-13,201.94
5290,161,2024-12-25,290.48
5291,416,2024-02-08,459.71
5292,4,2024-03-30,434.28
5293,97,2024-10-15,289.26
5294,223,2024-04-17,24.8
5295,448,2024-04-02,20.14
5296,282,2024-08-03,78.08
5297,86,2024-06-22,234.8
5298,307,2024-04-02,137.38
5299,456,2024-03-22,51.55
5300,405,2024-10-23,468.42
5301,432,2024-06-25,145.65
5302,331,2024-10-10,45.12
5303,477,2024-01-17,138.94
5304,323,2024-02-01,255.81
5305,458,2025-01-14,314.87
5306,250,2024-02-10,499.66
5307,12,2025-01-05,129.98
5308,81,2024-08-30,293.91
5309,252,2024-08-12,321.71
5310,477,2024-03-27,268.92
5311,197,2024-02-25,358.65
5312,230,2024-03-26,394.59
5313,47,2024-11-12,433.22
5314,310,2024-01-15,169.1
5315,320,2024-06-04,259.99
5316,345,2024-08-26,30.39
5317,209,2024-12-22,33.86
5318,270,2024-05-31,284.89
5319,244,2024-07-30,47.11
5320,371,2024-03-29,298.95
5321,498,2024-02-17,389.11
5322,431,2024-07-04,155.44
5323,271,2024-03-01,400.75
5324,485,2024-08-09,468.76
5325,77,2024-04-27,421.99
5326,119,2024-04-09,90.49
5327,34,2024-03-17,153.85
5328,333,2024-04-09,360.94
5329,205,2024-04-18,290.38
5330,366,2024-09-11,85.28
5331,328,2024-05-14,498.86
5332,226,2024-06-08,310.73
5333,386,2024-05-03,431.46
5334,129,2024-06-17,339.79
5335,396,2024-04-19,33.69
5336,326,2024-09-14,125.55
5337,223,2024-12-26,339.52
5338,122,2024-08-17,48.57
5339,308,2024-10-10,387.48
5340,245,2024-06-25,61.6
5341,437,2024-04-25,496.53
5342,76,2024-05-29,75.7
5343,310,2024-10-08,129.97
5344,439,2024-01-24,465.5
5345,423,2024-08-30,210.94
5346,475,2024-09-29,469.3
5347,153,2024-03-17,99.98
5348,138,2024-11-29,28.08
5349,42,2024-05-12,391.11
5350,140,2024-04-10,165.83
5351,308,2024-12-28,498.99
5352,301,2024-12-05,476.69
5353,139,2024-11-04,440.38
5354,428,2024-04-12,328.44
5355,163,2024-08-15,84.34
5356,261,2024-09-15,117.82
5357,206,2024-06-05,317.27
5358,105,2024-05-25,421.76
5359,92,2024-06-11,296.54
5360,473,2024-12-03,417.46
5361,89,2024-11-18,57.92
5362,138,2024-11-23,187.61
5363,68,2024-09-12,166.71
5364,118,2024-09-08,465.85
5365,336,2024-06-06,258.72
5366,305,2025-01-07,195.25
5367,106,2024-05-11,445.7
5368,426,2024-12-31,236.22
5369,8,2024-09-21,443.1
5370,317,2024-12-05,30.27
5371,428,2024-02-24,448.56
5372,138,2024-10-28,147.31
5373,193,2024-06-28,422.8
5374,136,2024-02-18,333.16
5375,465,2024-03-18,474.71
5376,75,2024-09-20,176.09
5377,322,2024-11-04,403.63
5378,65,2024-05-18,495.01
5379,99,2024-01-15,371.77
5380,102,2024-04-10,444.94
5381,366,2024-09-12,61.01
5382,61,2024-09-10,103.94
5383,446,2024-02-01,293.03
5384,361,2024-04-17,411.04
5385,111,2024-10-18,496.35
5386,74,2024-07-23,68.68
5387,446,2024-01-31,350.55
5388,45,2024-07-08,406.3
5389,398,2024-12-16,443.55
5390,284,2024-08-01,78.51
5391,431,2024-05-05,17.88
5392,305,2024-05-21,290.4
5393,452,2024-05-14,329.17
5394,320,2024-02-16,422.95
5395,123,2024-11-30,21.86
5396,429,2024-12-25,174.29
5397,358,2024-04-17,345.75
5398,332,2024-04-30,149.25
5399,143,2024-03-18,222.44
5400,53,2024-06-19,330.1
5401,185,2025-01-14,475.6
5402,348,2024-07-27,137.37
5403,33,2024-05-09,63.86
5404,451,2024-05-14,388.57
5405,397,2024-02-03,254.67
5406,313,2024-07-20,250.24
5407,453,2024-04-19,272.53
5408,292,2024-06-22,10.71
5409,94,2024-07-08,43.84
5410,265,2024-12-23,171.55
5411,500,2024-06-05,424.49
5412,463,2024-09-20,314.59
5413,363,2024-11-25,104.83
5414,161,2024-02-21,398.23
5415,399,2024-01-22,55.62
5416,43,2025-01-02,240.5
5417,19,2024-11-24,33.12
5418,197,2024-12-09,314.12
5419,251,2024-03-09,446.7
5420,127,2024-10-22,408.18
5421,113,2024-06-21,39.03
5422,289,2024-02-29,403.33
5423,116,2024-10-31,319.73
5424,37,2024-12-29,30.9
5425,298,2024-11-19,381.98
5426,254,2024-02-13,363.49
5427,259,2024-07-08,219.53
5428,386,2025-01-14,157.31
5429,182,2024-12-10,140.08
5430,438,2024-05-31,30.92
5431,407,2024-11-08,459.06
5432,417,2025-01-09,117.31
5433,374,2024-03-30,313.5
5434,441,2024-03-28,233.6
5435,429,2024-01-30,453.54
5436,243,2024-04-27,99.71
5437,239,2024-07-19,232.66
5438,104,2024-05-30,387.72
5439,366,2024-05-21,226.9
5440,338,2024-12-07,52.85
5441,10,2024-07-10,418.39
5442,446,2024-11-21,270.95
5443,106,2024-10-17,43.97
5444,407,2024-10-24,335.48
5445,413,2024-08-15,205.54
5446,116,2024-06-27,398.5
5447,20,2025-01-01,216.05
5448,285,2024-03-21,329.04
5449,101,2024-04-10,116.63
5450,278,2024-11-01,272.81
5451,112,2024-06-02,261.43
5452,70,2024-02-23,371.47
5453,340,2024-06-19,239.59
5454,401,2024-11-11,291.91
5455,103,2024-06-16,274.09
5456,52,2024-06-07,349.19
5457,415,2025-01-08,50.82
5458,111,2025-01-04,48.84
5459,219,2024-07-05,59.15
5460,97,2024-04-22,31.23
5461,379,2024-02-03,13.94
5462,429,2024-09-12,432.05
5463,47,2024-07-05,115.77
5464,69,2024-03-20,86.52
5465,358,2024-06-21,372.71
5466,27,2024-11-07,210.3
5467,274,2024-12-01,171.33
5468,331,2024-02-02,278.37
5469,57,2024-01-18,248.92
5470,398,2024-07-17,114.86
5471,371,2024-10-29,403.17
5472,369,2024-05-22,475.98
5473,236,2024-08-15,346.74
5474,191,2024-07-29,14.89
5475,93,2024-07-13,403.17
5476,78,2024-12-25,119.1
5477,111,2024-08-14,445.57
5478,187,2024-10-21,454.0
5479,67,2024-08-10,134.65
5480,148,2024-04-21,284.21
5481,222,2024-06-21,488.47
5482,226,2024-11-20,23.36
5483,56,2024-10-15,11.15
5484,226,2024-07-05,339.57
5485,143,2024-04-23,451.81
5486,488,2024-08-21,158.42
5487,385,2024-07-03,308.33
5488,2,2024-08-09,426.6
5489,423,2024-06-19,119.27
5490,292,2024-08-05,472.15
5491,378,2024-04-29,63.15
5492,234,2024-06-29,256.62
5493,13,2024-10-15,122.88
5494,56,2024-10-12,376.31
5495,117,2024-07-31,281.23
5496,415,2024-06-22,316.89
5497,180,2024-06-14,441.44
5498,369,2024-03-17,246.89
5499,261,2024-07-04,458.95
5500,223,2024-09-30,115.47
5501,217,2024-05-22,178.62
5502,198,2024-05-06,46.93
5503,261,2024-04-14,342.06
5504,199,2024-11-11,452.84
5505,422,2024-02-13,217.12
5506,327,2025-01-07,90.87
5507,272,2024-06-21,212.1
5508,137,2025-01-14,266.28
5509,367,2024-08-14,298.47
5510,218,2024-03-25,211.55
5511,89,2024-02-02,73.51
5512,434,2024-05-04,19.05
5513,220,2024-08-06,114.45
5514,56,2024-10-11,160.95
5515,143,2024-08-18,151.88
5516,465,2024-10-19,197.14
5517,119,2024-08-01,106.29
5518,352,2024-05-30,479.36
5519,447,2024-05-05,423.89
5520,378,2024-09-04,308.55
5521,420,2024-11-23,329.92
5522,499,2024-07-21,344.5
5523,351,2024-04-20,110.83
5524,369,2024-10-19,319.94
5525,472,2024-11-12,420.56
5526,365,2024-07-05,278.83
5527,35,2024-03-20,369.93
5528,204,2024-10-15,46.46
5529,402,2024-09-08,27.66
5530,327,2024-02-17,228.02
5531,220,2024-06-16,69.41
5532,311,2024-03-15,291.26
5533,440,2024-02-24,364.92
5534,365,2024-07-09,399.89
5535,23,2024-09-17,114.45
5536,337,2024-02-10,63.4
5537,460,2024-06-02,425.67
5538,428,2024-11-17,210.63
5539,465,2024-10-15,484.31
5540,395,2024-05-11,268.67
5541,159,2024-06-10,148.78
5542,8,2024-07-24,436.87
5543,198,2024-10-12,265.84
5544,170,2024-09-22,94.98
5545,366,2024-03-19,173.14
5546,447,2024-09-26,60.08
5547,193,2024-12-21,117.83
5548,266,2024-05-11,138.01
5549,112,2024-02-15,263.33
5550,54,2025-01-07,469.27
5551,331,2024-10-02,282.67
5552,459,2024-06-02,375.77
5553,27,2024-02-09,147.91
5554,225,2024-04-09,160.33
5555,40,2024-10-12,21.08
5556,8,2024-11-05,352.92
5557,296,2024-08-27,201.03
5558,392,2024-02-18,409.94
5559,462,2024-02-02,163.28
5560,120,2024-11-26,80.2
5561,6,2024-06-02,248.54
5562,252,2024-08-23,198.14
5563,64,2024-12-10,366.57
5564,429,2025-01-07,266.6
5565,413,2024-05-08,253.31
5566,290,2024-05-21,499.77
5567,494,2024-10-16,429.41
5568,337,2024-03-18,394.31
5569,341,2024-12-05,236.38
5570,15,2024-03-19,494.73
5571,313,2024-10-10,401.0
5572,60,2024-03-16,168.19
5573,384,2024-02-18,12.74
5574,49,2024-11-13,231.31
5575,271,2024-07-15,404.37
5576,337,2024-10-12,489.12
5577,377,2024-10-02,202.46
5578,470,2024-10-05,97.73
5579,311,2024-12-31,39.95
5580,415,2024-08-20,320.73
5581,126,2024-11-02,408.74
5582,460,2024-09-11,375.51
5583,4,2024-08-21,107.53
5584,67,2024-11-12,23.88
5585,459,2024-12-27,455.17
5586,95,2024-04-09,387.3
5587,19,2024-10-09,263.38
5588,467,2024-08-17,161.43
5589,98,2024-09-21,241.41
5590,450,2024-04-14,336.86
5591,175,2024-01-15,416.66
5592,133,2024-03-23,29.36
5593,183,2024-02-09,252.0
5594,287,2024-06-24,266.15
5595,162,2024-10-26,174.55
5596,410,2024-08-26,83.95
5597,477,2024-08-31,428.64
5598,227,2024-07-15,106.9
5599,468,2024-03-03,466.74
5600,354,2024-07-28,89.18
5601,487,2024-01-31,391.27
5602,388,2024-07-30,225.81
5603,219,2024-01-23,486.18
5604,246,2024-12-29,356.94
5605,391,2024-09-22,470.27
5606,163,2024-10-23,295.93
5607,293,2024-06-10,97.36
5608,145,2024-03-09,315.85
5609,103,2024-07-09,496.32
5610,283,2024-04-13,70.47
5611,449,2024-09-28,73.45
5612,162,2024-07-02,216.93
5613,468,2024-05-15,139.84
5614,136,2024-05-12,146.59
5615,364,2024-07-24,32.19
5616,208,2024-07-27,363.35
5617,480,2024-01-21,329.34
5618,58,2024-06-14,232.71
5619,182,2024-09-03,239.85
5620,74,2024-09-08,169.34
5621,151,2024-12-12,449.81
5622,369,2024-02-24,420.63
5623,110,2024-11-05,336.57
5624,215,2024-10-15,297.26
5625,233,2024-11-18,302.52
5626,231,2024-12-09,359.17
5627,164,2024-04-19,436.05
5628,332,2024-11-09,312.21
5629,169,2024-09-21,202.31
5630,9,2025-01-03,134.07
5631,373,2024-12-31,427.64
5632,65,2024-05-07,446.55
5633,250,2024-03-17,230.0
5634,352,2025-01-09,458.14
5635,136,2024-10-15,176.47
5636,247,2024-03-13,191.92
5637,111,2024-02-21,160.05
5638,85,2024-01-24,156.65
5639,190,2024-01-25,65.55
5640,466,2024-09-16,17.53
5641,176,2024-07-03,430.93
5642,158,2024-10-30,459.43
5643,198,2025-01-09,397.53
5644,180,2024-03-10,197.54
5645,102,2024-03-21,123.43
5646,376,2024-09-25,282.97
5647,378,2024-09-04,34.96
5648,437,2024-07-26,212.02
5649,118,2024-09-20,376.56
5650,201,2024-08-02,86.16
5651,461,2024-10-24,424.11
5652,346,2024-04-10,437.73
5653,101,2024-04-29,52.47
5654,148,2024-12-06,352.84
5655,287,2024-11-25,358.9
5656,181,2025-01-05,92.75
5657,258,2024-02-26,310.24
5658,163,2024-06-28,20.93
5659,262,2024-08-05,121.91
5660,352,2024-02-21,226.86
5661,191,2024-11-01,300.51
5662,315,2024-08-09,228.12
5663,319,2024-03-14,394.13
5664,444,2024-03-10,29.64
5665,55,2024-12-10,12.54
5666,157,2024-06-12,318.95
5667,328,2024-06-08,320.1
5668,154,2024-08-03,207.66
5669,477,2024-07-28,317.84
5670,259,2024-07-09,194.23
5671,269,2024-03-14,307.86
5672,117,2024-07-01,134.25
5673,488,2024-04-15,25.9
5674,431,2024-05-27,259.03
5675,30,2024-09-08,186.69
5676,412,2024-08-29,276.76
5677,220,2024-11-21,393.59
5678,335,2024-01-28,185.16
5679,67,2024-05-09,184.01
5680,433,2024-12-07,25.99
5681,151,2024-09-21,374.38
5682,11,2024-06-16,207.73
5683,465,2024-12-06,192.35
5684,481,2024-08-01,296.76
5685,328,2024-08-07,238.03
5686,203,2024-11-20,355.04
5687,28,2024-08-03,488.9
5688,228,2024-05-08,374.77
5689,269,2024-03-02,164.24
5690,280,2024-08-16,361.25
5691,58,2024-07-01,179.64
5692,238,2024-05-25,359.81
5693,326,2025-01-12,145.71
5694,279,2024-05-04,227.77
5695,488,2024-01-19,392.87
5696,136,2024-04-23,145.94
5697,363,2024-11-19,440.9
5698,272,2024-04-22,455.61
5699,186,2024-04-03,331.21
5700,66,2024-10-26,243.37
5701,193,2024-06-10,390.15
5702,111,2024-12-15,293.81
5703,29,2024-02-28,341.26
5704,117,2024-03-22,315.67
5705,201,2025-01-04,25.73
5706,239,2024-02-07,229.54
5707,6,2024-04-29,112.58
5708,466,2024-10-18,295.76
5709,383,2024-11-05,81.71
5710,465,2024-09-01,259.22
5711,136,2024-03-29,10.44
5712,144,2024-05-29,264.89
5713,179,2024-12-13,218.33
5714,43,2024-03-14,149.96
5715,320,2024-11-28,132.4
5716,491,2024-07-12,449.91
5717,372,2024-02-15,122.17
5718,450,2024-07-31,412.79
5719,423,2024-08-25,358.88
5720,136,2024-07-07,442.17
5721,108,2024-07-19,250.82
5722,397,2024-08-25,40.58
5723,410,2024-09-30,470.94
5724,222,2024-07-10,253.18
5725,12,2024-05-24,257.29
5726,376,2024-04-13,224.11
5727,206,2024-12-22,252.65
5728,163,2024-06-09,51.4
5729,113,2024-01-24,377.67
5730,21,2024-09-29,53.08
5731,499,2024-09-10,306.41
5732,70,2024-09-20,77.75
5733,173,2024-03-13,31.91
5734,68,2024-12-06,217.97
5735,196,2025-01-03,337.56
5736,392,2024-12-28,133.9
5737,416,2024-09-13,316.61
5738,471,2024-04-30,198.04
5739,4,2024-06-02,443.48
5740,241,2024-10-04,251.43
5741,471,2024-02-14,331.5
5742,306,2024-04-10,279.15
5743,34,2024-01-15,110.11
5744,287,2024-05-20,297.28
5745,23,2024-08-09,204.02
5746,299,2024-04-19,340.13
5747,276,2024-08-02,20.99
5748,21,2025-01-03,316.7
5749,174,2024-10-29,298.13
5750,147,2024-02-04,341.07
5751,388,2024-11-29,143.95
5752,105,2024-02-02,395.63
5753,435,2024-11-01,184.33
5754,182,2024-09-01,32.05
5755,246,2024-04-26,358.85
5756,204,2024-12-25,459.28
5757,347,2024-10-10,217.79
5758,313,2024-12-23,347.97
5759,306,2024-02-10,21.34
5760,349,2024-04-23,218.41
5761,130,2024-09-24,191.91
5762,365,2024-08-11,345.63
5763,417,2024-12-24,249.19
5764,230,2024-04-30,309.54
5765,344,2024-06-29,262.86
5766,265,2024-02-21,32.56
5767,9,2024-03-09,493.87
5768,258,2024-08-29,483.59
5769,162,2024-07-04,92.32
5770,84,2024-09-18,291.46
5771,36,2024-08-08,436.98
5772,111,2024-06-21,362.04
5773,97,2024-08-22,241.62
5774,69,2024-10-30,454.29
5775,133,2025-01-11,83.23
5776,495,2024-02-06,241.17
5777,184,2025-01-08,413.41
5778,394,2024-02-12,112.97
5779,71,2024-08-06,292.29
5780,240,2024-03-05,306.49
5781,1,2024-06-10,138.93
5782,495,2024-10-12,86.97
5783,202,2024-10-19,115.43
5784,89,2024-10-09,225.96
5785,183,2024-10-25,109.5
5786,81,2024-02-05,282.94
5787,23,2024-07-06,223.51
5788,2,2024-05-05,14.84
5789,15,2024-10-11,306.56
5790,350,2024-08-08,309.67
5791,74,2024-08-13,194.44
5792,446,2024-06-24,427.7
5793,194,2024-11-21,390.59
5794,263,2024-04-09,373.25
5795,250,2024-08-26,491.6
5796,393,2024-11-13,163.65
5797,109,2024-05-06,154.48
5798,168,2024-12-12,436.01
5799,328,2024-05-27,399.78
5800,429,2024-08-21,257.51
5801,28,2024-03-23,168.14
5802,51,2024-09-19,158.76
5803,476,2024-07-02,133.15
5804,275,2024-06-16,207.01
5805,51,2024-03-26,214.27
5806,437,2024-06-24,489.58
5807,126,2024-03-13,421.83
5808,234,2024-11-16,216.91
5809,38,2024-05-14,144.43
5810,216,2024-06-29,142.99
5811,132,2024-12-12,274.61
5812,2,2024-03-07,462.89
5813,221,2024-02-09,249.03
5814,31,2024-02-27,250.32
5815,296,2024-12-30,421.23
5816,451,2024-08-11,188.86
5817,138,2024-10-22,229.03
5818,451,2024-08-31,64.96
5819,212,2024-06-08,290.34
5820,204,2024-04-22,275.56
5821,243,2024-10-17,156.5
5822,107,2024-09-06,234.61
5823,430,2024-03-17,384.89
5824,3,2024-08-09,80.85
5825,347,2024-08-20,410.86
5826,460,2024-11-06,324.62
5827,157,2024-05-14,420.49
5828,189,2024-08-29,193.8
5829,442,2024-02-17,164.95
5830,306,2024-03-30,317.77
5831,169,2024-08-06,210.91
5832,307,2024-04-17,185.88
5833,244,2024-05-18,171.53
5834,205,2024-02-11,70.9
5835,61,2024-12-31,340.87
5836,47,2024-07-10,364.35
5837,218,2024-11-29,157.66
5838,482,2024-12-15,307.23
5839,256,2024-01-18,337.98
5840,335,2024-07-26,271.61
5841,85,2024-08-30,172.98
5842,29,2024-11-24,62.54
5843,357,2024-03-23,456.7
5844,413,2024-08-11,415.13
5845,116,2025-01-14,236.11
5846,38,2024-08-14,214.09
5847,476,2024-02-15,253.66
5848,310,2024-08-14,140.48
5849,305,2024-06-30,198.45
5850,393,2024-02-22,441.23
5851,100,2024-07-19,274.54
5852,197,2025-01-11,476.54
5853,119,2024-11-11,141.68
5854,455,2024-12-07,82.0
5855,67,2024-09-02,424.11
5856,323,2024-05-02,20.8
5857,453,2024-04-29,214.35
5858,147,2025-01-01,356.25
5859,452,2024-03-31,75.18
5860,220,2024-05-15,419.71
5861,100,2024-09-03,146.94
5862,28,2024-12-08,185.09
5863,88,2024-08-29,89.08
5864,201,2024-03-12,355.18
5865,17,2024-02-17,378.73
5866,340,2024-08-17,217.47
5867,11,2024-01-23,257.03
5868,246,2024-05-19,304.11
5869,454,2024-03-31,145.83
5870,6,2024-09-17,224.58
5871,440,2024-12-10,88.6
5872,492,2024-04-28,303.9
5873,224,2024-09-07,334.42
5874,13,2024-06-28,452.63
5875,192,2024-08-13,227.33
5876,301,2024-03-12,59.45
5877,391,2024-06-14,438.29
5878,347,2024-10-30,466.01
5879,368,2024-11-16,75.43
5880,12,2025-01-11,88.07
5881,1,2024-05-06,220.66
5882,150,2024-10-14,457.62
5883,159,2024-04-27,38.58
5884,106,2024-10-31,20.59
5885,283,2024-07-08,479.15
5886,134,2024-02-06,231.35
5887,375,2024-06-02,182.28
5888,83,2024-12-23,201.47
5889,6,2024-11-05,164.38
5890,5,2024-08-10,63.41
5891,451,2024-12-03,197.26
5892,491,2024-12-27,363.15
5893,481,2024-09-30,426.28
5894,417,2024-08-06,267.74
5895,482,2024-03-10,436.59
5896,130,2024-02-14,170.97
5897,450,2024-11-01,461.67
5898,23,2024-11-05,299.54
5899,417,2024-05-07,185.93
5900,310,2024-06-17,72.04
5901,438,2024-06-09,263.68
5902,160,2024-12-07,366.9
5903,361,2024-05-31,62.33
5904,388,2024-09-05,132.67
5905,368,2024-12-01,177.82
5906,228,2024-02-26,462.44
5907,25,2024-10-15,465.12
5908,32,2024-09-09,79.38
5909,203,2024-12-20,337.51
5910,298,2024-11-20,408.81
5911,320,2024-10-13,499.77
5912,123,2024-10-05,393.86
5913,170,2024-07-27,246.28
5914,363,2024-10-09,303.19
5915,98,2024-04-08,362.55
5916,326,2024-04-17,396.48
5917,197,2024-04-29,338.71
5918,72,2024-08-08,59.39
5919,34,2024-08-17,242.14
5920,52,2024-07-10,481.22
5921,288,2024-03-26,201.52
5922,370,2024-09-26,444.25
5923,440,2024-08-18,14.28
5924,236,2024-11-10,209.31
5925,310,2024-02-11,86.45
5926,417,2024-11-23,236.55
5927,379,2024-12-20,300.95
5928,403,2024-09-01,150.73
5929,466,2024-12-26,325.0
5930,260,2024-09-02,346.69
5931,300,2024-11-16,78.91
5932,92,2024-09-12,79.35
5933,323,2024-01-23,32.25
5934,291,2024-08-14,173.68
5935,120,2024-12-01,20.82
5936,389,2024-11-20,359.54
5937,499,2024-01-28,94.31
5938,96,2024-10-20,395.47
5939,311,2024-11-27,120.49
5940,277,2024-05-05,66.38
5941,236,2024-09-12,298.63
5942,284,2024-06-09,466.47
5943,97,2024-10-08,254.31
5944,422,2024-03-23,251.14
5945,336,2024-09-23,314.38
5946,179,2024-11-19,201.48
5947,311,2024-11-13,420.52
5948,472,2024-06-08,466.2
5949,188,2024-07-16,116.41
5950,288,2024-08-17,397.39
5951,2,2024-08-02,498.52
5952,227,2024-10-23,299.63
5953,7,2024-10-17,197.95
5954,73,2024-10-03,441.02
5955,365,2024-05-24,485.82
5956,125,2024-09-21,399.8
5957,47,2024-07-25,457.67
5958,135,2024-09-20,305.46
5959,330,2024-09-12,455.76
5960,422,2024-06-14,93.36
5961,42,2024-10-23,462.45
5962,488,2024-10-20,100.46
5963,465,2025-01-01,350.36
5964,389,2024-01-27,211.93
5965,199,2024-06-05,265.35
5966,489,2024-06-01,351.02
5967,96,2024-02-29,115.05
5968,374,2024-02-24,457.61
5969,471,2024-09-07,11.18
5970,59,2024-07-17,360.74
5971,358,2024-06-04,397.91
5972,323,2024-06-18,208.73
5973,9,2024-09-20,326.38
5974,222,2024-04-11,168.26
5975,41,2024-06-28,378.31
5976,267,2024-06-05,266.17
5977,397,2024-08-11,219.69
5978,63,2025-01-09,364.77
5979,110,2024-06-22,210.02
5980,363,2024-05-12,275.2
5981,315,2024-06-30,24.74
5982,277,2024-10-20,213.49
5983,427,2024-01-18,465.47
5984,495,2024-02-04,384.18
5985,426,2024-06-09,251.0
5986,266,2024-02-02,71.19
5987,31,2024-09-27,134.73
5988,253,2024-04-22,49.64
5989,46,2024-04-01,54.44
5990,250,2024-09-02,295.16
5991,436,2024-11-06,495.33
5992,306,2024-03-29,146.63
5993,48,2025-01-14,172.4
5994,260,2024-06-02,299.03
5995,253,2024-07-29,221.17
5996,265,2024-01-22,218.68
5997,115,2024-06-09,135.06
5998,182,2025-01-13,469.83
5999,45,2024-12-25,442.89
6000,218,2024-04-13,147.77
6001,360,2024-10-13,301.68
6002,130,2024-07-12,290.08
6003,464,2024-11-08,420.65
6004,434,2024-05-28,458.77
6005,276,2024-04-16,102.0
6006,449,2024-10-25,117.27
6007,208,2024-08-12,198.21
6008,99,2025-01-10,94.61
6009,22,2024-05-05,200.3
6010,291,2024-10-14,101.84
6011,193,2024-05-11,402.71
6012,140,2024-06-11,454.48
6013,232,2024-08-26,56.69
6014,277,2024-04-05,394.5
6015,425,2024-03-02,180.52
6016,384,2024-04-06,118.6
6017,301,2024-05-20,101.26
6018,453,2024-07-12,464.42
6019,125,2024-08-17,224.28
6020,48,2024-04-18,95.86
6021,346,2024-07-20,143.67
6022,220,2024-04-11,401.21
6023,106,2024-10-25,325.76
6024,8,2024-03-27,429.71
6025,321,2024-05-27,178.86
6026,120,2024-08-19,247.88
6027,427,2025-01-14,475.79
6028,123,2024-09-18,458.84
6029,165,2024-06-15,218.4
6030,395,2024-09-30,29.72
6031,239,2024-08-14,107.89
6032,195,2024-10-19,141.12
6033,281,2024-10-10,441.29
6034,222,2024-10-31,466.5
6035,494,2025-01-02,87.97
6036,33,2024-10-03,181.23
6037,485,2025-01-05,277.55
6038,14,2024-07-27,402.04
6039,225,2024-05-17,375.66
6040,146,2024-10-17,368.28
6041,456,2024-12-29,197.05
6042,141,2025-01-05,168.24
6043,423,2024-12-16,30.96
6044,33,2025-01-10,92.29
6045,237,2024-08-29,112.42
6046,480,2024-12-12,479.05
6047,142,2024-09-06,254.19
6048,316,2024-05-14,388.02
6049,14,2024-11-23,96.35
6050,483,2024-12-18,319.71
6051,415,2024-09-01,438.64
6052,316,2024-08-14,299.52
6053,438,2024-05-01,105.66
6054,374,2024-01-24,194.58
6055,148,2024-10-03,43.38
6056,268,2024-04-19,410.93
6057,139,2024-05-06,170.3
6058,495,2024-12-03,152.42
6059,107,2024-09-02,54.57
6060,207,2024-10-31,30.14
6061,427,2024-12-24,253.04
6062,399,2024-07-22,58.4
6063,428,2024-09-16,137.21
6064,288,2024-06-07,456.97
6065,335,2024-07-07,366.8
6066,217,2024-10-01,121.21
6067,227,2024-10-12,296.2
6068,139,2024-05-09,492.69
6069,387,2024-06-22,250.61
6070,153,2024-08-01,476.43
6071,91,2024-10-08,284.77
6072,466,2024-02-20,246.72
6073,412,2024-06-05,291.59
6074,108,2024-12-29,375.35
6075,484,2024-05-19,392.23
6076,288,2024-07-13,279.64
6077,490,2024-04-11,315.52
6078,98,2024-02-05,79.0
6079,351,2024-05-20,254.75
6080,127,2024-04-05,491.61
6081,329,2024-03-10,171.87
6082,291,2024-02-22,248.9
6083,1,2024-06-17,12.44
6084,244,2024-10-01,63.7
6085,388,2024-03-27,428.9
6086,297,2025-01-12,301.26
6087,482,2024-01-23,271.81
6088,13,2024-12-15,184.53
